,PERNMO,YEAR,Annual Returns,MCap
58887,15748,2005,-0.043479033,22896189
58888,15748,2006,0,0
58889,15755,1925,0,0
58890,15755,1926,-0.105112491,90000
58891,15755,1927,0.62797842,90000
58892,15755,1928,0.426340794,122500
58893,15755,1929,-0.06950415,122500
58894,15755,1930,-0.398158692,1102500
58895,15755,1931,-0.534655374,1664100
58896,15755,1932,0.034077163,1664100
58897,15755,1933,-0.256612122,1664100
58898,15755,1934,0.388918798,1664100
58899,15755,1935,0.309537423,1664100
58900,15755,1936,0.53842417,1664100
58901,15755,1937,-0.482579853,1664100
58902,15755,1938,0.527915864,1664100
58903,15755,1939,-0.380716546,1664100
58904,15755,1940,-0.189816032,1664100
58905,15755,1941,0.013533574,1664100
58906,15755,1942,0.427475571,1322500
58907,15755,1943,0.856047587,1322500
58908,15755,1944,0.576812407,1252161
58909,15755,1945,0.61297861,1252161
58910,15755,1946,-0.024719145,1252161
58911,15755,1947,-0.135822706,1254400
58912,15755,1948,-0.381718607,1254400
58913,15755,1949,0.136726278,1254400
58914,15755,1950,0.176621914,1254400
58915,15755,1951,-0.138976369,1254400
58916,15755,1952,0.259118376,1221025
58917,15755,1953,-0.128643853,1210000
58918,15755,1954,0.391354496,1210000
58919,15755,1955,-0.034461406,1210000
58920,15755,1956,-0.103505304,1210000
58921,15755,1957,0.179786061,1210000
58922,15755,1958,0.540350537,1210000
58923,15755,1959,0.197200864,1210000
58924,15755,1960,0.671604544,1210000
58925,15755,1961,-0.203419246,1258884
58926,15755,1962,-0.39663054,1234321
58927,15755,1963,0.017695711,1232100
58928,15755,1964,0.378297295,1232100
58929,15755,1965,0.030058238,1232100
58930,15755,1966,-0.267867816,1232100
58931,15755,1967,0.34499746,1281424
58932,15755,1968,0,0
58933,15756,1972,0,0
58934,15756,1973,-0.288135882,104976
58935,15756,1974,-0.422041528,104976
58936,15756,1975,0.918118114,104976
58937,15756,1976,0.621671358,11664
58938,15763,1940,0.053090123,1.00E+06
58939,15763,1941,-0.10698635,1.00E+06
58940,15763,1942,0.465250704,1.00E+06
58941,15763,1943,0.15182635,1.00E+06
58942,15763,1944,0.514574938,1.00E+06
58943,15763,1945,0.949254677,1.00E+06
58944,15763,1946,-0.434638037,1.00E+06
58945,15763,1947,-0.203724903,1050625
58946,15763,1948,-0.230586089,1050625
58947,15763,1949,0.131149607,1050625
58948,15763,1950,0.121387126,1050625
58949,15763,1951,0.38669084,1299600
58950,15763,1952,0.298535323,1820878
58951,15763,1953,0.133919451,3691610
58952,15763,1954,0.464217408,4116216
58953,15763,1955,-0.048545201,5112121
58954,15763,1956,0.353359007,7150276
58955,15763,1957,0.064514725,8025889
58956,15763,1958,0.99165813,10278436
58957,15763,1959,0.661860037,10936249
58958,15763,1960,1.023246358,53758224
58959,15763,1961,-0.404166376,122179712
58960,15763,1962,-0.333952727,256896784
58961,15763,1963,-0.075686243,265005841
58962,15763,1964,0.032839446,293813881
58963,15763,1965,0.006685023,294362649
58964,15763,1966,0.05957474,289510225
58965,15763,1967,0.090033767,289510225
58966,15763,1968,0.479752899,290532025
58967,15763,1969,-0.141986929,320983056
58968,15763,1970,0.694451102,319015321
58969,15763,1971,0.72957697,319015321
58970,15763,1972,-0.457247248,323208484
58971,15763,1973,-0.296143697,351412516
58972,15763,1974,-0.16648194,351412516
58973,15763,1975,0.364517271,351787436
58974,15763,1976,0.058288703,352951369
58975,15763,1977,-0.144613859,356114641
58976,15763,1978,0.064793505,393744649
58977,15763,1979,-0.168216901,398601225
58978,15763,1980,1.248615993,415874125
58979,15763,1981,-0.270977309,509178825
58980,15763,1982,-0.02009814,531994225
58981,15763,1983,-0.11837109,549667625
58982,15763,1984,0.28291728,667689210
58983,15763,1985,-0.164770359,692583333
58984,15763,1986,1.219747123,32400
58985,15763,1987,0.060990401,32400
58986,15763,1988,0.242196818,32400
58987,15763,1989,-0.076823945,32400
58988,15763,1990,-0.29047589,9.00E+05
58989,15763,1991,-0.437887354,1.00E+06
58990,15763,1992,0.211623989,1.00E+06
58991,15763,1993,0.375887615,1.00E+06
58992,15763,1994,0.638006223,1.00E+06
58993,15763,1995,-0.176179392,1.00E+06
58994,15763,1996,-0.306555466,1.00E+06
58995,15763,1997,0.024364276,1.00E+06
58996,15763,1998,0.100264451,1.00E+06
58997,15763,1999,-0.10701228,1.00E+06
58998,15764,1981,0.446570543,0
58999,15764,1982,-0.054427611,5253569
59000,15771,1926,0.003844956,0
59001,15771,1927,-0.264366849,30625
59002,15771,1928,-0.166667091,30625
59003,15771,1929,-0.718749932,30625
59004,15771,1930,-0.599999726,30625
59005,15771,1931,-0.333333159,30625
59006,15771,1932,1.32E-06,30625
59007,15771,1933,4.083324965,30276
59008,15771,1934,-0.081966807,30276
59009,15771,1935,0.107140442,30276
59010,15771,1936,-0.483870622,30276
59011,15771,1937,-0.574999314,100489
59012,15771,1938,0.11764806,121104
59013,15771,1939,-0.052632651,121104
59014,15771,1940,-0.499999575,121801
59015,15771,1941,-0.388888929,121801
59016,15771,1942,0.090910485,121801
59017,15771,1943,1.833332523,121801
59018,15771,1944,0.764707216,121801
59019,15771,1945,1.600001368,121801
59020,15771,1946,-0.251281353,121801
59021,15771,1947,-0.0184754,149769
59022,15771,1948,-0.47226065,149769
59023,15771,1949,0.298036194,149769
59024,15771,1950,0.238097285,149769
59025,15771,1951,-0.41025709,149769
59026,15771,1952,-0.21739117,149769
59027,15771,1953,-0.277776695,149769
59028,15771,1954,0.923076882,149769
59029,15771,1955,-0.059999149,149769
59030,15771,1956,-0.361701563,145924
59031,15771,1957,-0.200000194,143641
59032,15772,1982,0.666668324,0
59033,15772,1983,0.199999226,12880921
59034,15772,1984,-0.282051602,12880921
59035,15772,1985,0.071429075,12960000
59036,15772,1986,-0.433333874,12960000
59037,15772,1987,0.088235547,12960000
59038,15772,1988,0.297297056,12960000
59039,15774,2015,0.020276491,0
59040,15774,2016,0.528539891,164172969
59041,15774,2017,0.041494954,168117156
59042,15775,2015,0.861782717,0
59043,15775,2016,0.007423938,406344964
59044,15775,2017,-0.091378245,679071481
59045,15776,2015,-0.473534363,0
59046,15776,2016,-0.289048316,1200899716
59047,15776,2017,-0.186869125,1670356764
59048,15777,2015,-0.007290165,0
59049,15777,2016,0.130834217,5000
59050,15778,2015,0.036727336,0
59051,15778,2016,-0.25619527,640000
59052,15778,2017,0.135776555,1200000
59053,15779,2015,1.006729748,0
59054,15779,2016,-0.473407768,1298377089
59055,15779,2017,0.920839999,1335390224
59056,15780,2015,-0.096154,0
59057,15780,2016,-0.614362178,625400064
59058,15780,2017,0.373562703,627201936
59059,15781,2015,-0.021455632,0
59060,15781,2016,-0.030222616,35700000
59061,15781,2017,0.17183434,34465000
59062,15782,2015,-0.017482,0
59063,15782,2016,0.038180795,2.50E+09
59064,15782,2017,0.279597097,2.50E+09
59065,15783,2015,0.005051,0
59066,15783,2016,0.02261373,28196100
59067,15783,2017,0.035823,28196100
59068,15784,2015,-0.300895459,0
59069,15784,2016,-7.97E-09,830131343
59070,15784,2017,-0.250399562,838940190
59071,15785,2015,-0.012755,0
59072,15785,2016,0.343669869,1406250000
59073,15785,2017,0.139231153,9653259001
59074,15786,2015,0.295798196,0
59075,15786,2016,-0.760051895,224250625
59076,15786,2017,2.486486658,240064036
59077,15787,2015,0.081313922,0
59078,15787,2016,-0.712000613,433930561
59079,15787,2017,-0.230158098,434347281
59080,15788,2015,0.43584649,0
59081,15788,2016,-0.116643876,731864809
59082,15788,2017,2.250965086,987782041
59083,15789,2015,-0.004895686,0
59084,15789,2016,-0.648925879,7073209633
59085,15789,2017,1.573251731,7581097818
59086,15790,2015,-0.156177391,0
59087,15790,2016,-0.2242002,2941225
59088,15790,2017,-0.68073935,558009
59089,15791,2015,-0.00152,0
59090,15791,2016,0.04822211,59582961
59091,15791,2017,-0.481840457,59544366
59092,15792,2015,0.013306,0
59093,15792,2016,0.022222416,2.03E+09
59094,15792,2017,-0.010869182,2.03E+09
59095,15793,2015,-0.039639638,0
59096,15793,2016,-0.597795022,3196997764
59097,15793,2017,-0.818415117,3064618881
59098,15794,2015,-0.113185404,0
59099,15794,2016,-0.684210479,449652025
59100,15794,2017,2.020832736,1248562225
59101,15795,2015,0.218191583,0
59102,15795,2016,-0.22645116,2319096649
59103,15795,2017,-0.236593909,2351183121
59104,15796,2015,-0.795121757,0
59105,15796,2016,1.063494498,332807049
59106,15796,2017,0.238461915,334085284
59107,15797,2015,-0.044748,22753761600
59108,15797,2016,0.07755643,26594688360
59109,15797,2017,-0.051098726,26656414860
59110,15798,1926,0.146217928,0
59111,15798,1927,-0.228487787,44100
59112,15798,1928,0.245607861,214369
59113,15798,1929,-0.521743377,249001
59114,15798,1930,-0.262939649,249001
59115,15798,1931,-0.549249105,249001
59116,15798,1932,-0.350000324,249001
59117,15798,1933,3.153847329,249001
59118,15798,1934,-0.222222694,249001
59119,15798,1935,0.522425051,249001
59120,15798,1936,0.195094962,249001
59121,15798,1937,-0.672734013,249001
59122,15798,1938,0.565218784,249001
59123,15798,1939,0.041668418,249001
59124,15798,1940,-0.199999491,249001
59125,15798,1941,-0.106665968,249001
59126,15798,1942,0.170703885,249001
59127,15798,1943,0.63701391,249001
59128,15798,1944,0.989571298,249001
59129,15798,1945,0.808657116,249001
59130,15798,1946,-0.221769549,249001
59131,15798,1947,-0.067943096,242064
59132,15798,1948,-0.479966517,242064
59133,15798,1949,-0.142857077,242064
59134,15798,1950,0.666666548,242064
59135,15798,1951,-0.283334672,242064
59136,15798,1952,0.162791531,242064
59137,15798,1953,-0.479999516,1016064
59138,15798,1954,0.723076703,1016064
59139,15798,1955,0.4552017,970225
59140,15798,1956,-0.205304848,960400
59141,15798,1957,-0.296624232,960400
59142,15798,1958,0.602678644,956484
59143,15798,1959,0.281801667,923521
59144,15798,1960,-0.133545947,923521
59145,15798,1961,0.380972971,923521
59146,15798,1962,0.082422437,923521
59147,15798,1963,0.300683947,923521
59148,15798,1964,0.138076792,923521
59149,15798,1965,0.842819443,1495729
59150,15798,1966,0.033917063,2155024
59151,15798,1967,0.71342151,2178576
59152,15798,1968,-0.126168778,2235025
59153,15799,1972,0,0
59154,15799,1973,-0.880681624,399424
59155,15799,1974,-0.28571459,399424
59156,15799,1975,3.070213095,372100
59157,15799,1976,1.714180839,368449
59158,15799,1977,0,0
59159,15800,1925,0,0
59160,15800,1926,0.115897534,1745041
59161,15800,1927,0.125796773,1745041
59162,15800,1928,0.654867078,1745041
59163,15800,1929,-0.304561357,1745041
59164,15800,1930,0.062256962,2683044
59165,15801,1979,-0.562499842,0
59166,15801,1980,-5.17E-08,304704
59167,15801,1981,-0.214285114,308025
59168,15801,1982,0.818181,336400
59169,15801,1983,0.199999581,334084
59170,15801,1984,-0.08333372,334084
59171,15801,1985,0.363636781,351649
59172,15801,1986,-0.199999457,351649
59173,15801,1987,0.25000059,352836
59174,15801,1988,-0.13333295,378225
59175,15801,1989,0.153846526,378225
59176,15801,1990,6.92E-07,378225
59177,15801,1991,-0.049999336,378225
59178,15801,1992,-0.017544172,405769
59179,15801,1993,-0.285714014,412164
59180,15801,1994,0,0
59181,15802,2015,0,0
59182,15802,2016,0.08080541,39025009
59183,15802,2017,0.047125651,37748736
59184,15814,2015,-0.012769,0
59185,15814,2016,0.124325245,10000
59186,15814,2017,0.20198578,2465000
59187,15815,2015,-0.013179,0
59188,15815,2016,0.007346987,10000
59189,15815,2017,0.292215748,40000
59190,15816,2015,-0.018492,0
59191,15816,2016,-0.035259735,10000
59192,15816,2017,0.278771028,10000
59193,15817,2015,-0.024158,0
59194,15817,2016,0.134702333,10000
59195,15817,2017,0.240859213,122500
59196,15818,2015,-0.003597,0
59197,15818,2016,0.012692966,10000
59198,15818,2017,0.08683299,2500
59199,15819,1935,1.666665841,3988009
59200,15819,1936,1.374994453,4.00E+06
59201,15819,1937,-0.578947921,4.00E+06
59202,15819,1938,-0.187499551,4.00E+06
59203,15819,1939,-0.307692041,4.00E+06
59204,15819,1940,-0.33333309,3996001
59205,15819,1941,-0.616666677,3996001
59206,15819,1942,1.043477322,1155625
59207,15819,1943,0.581395896,1155625
59208,15819,1944,0.140626122,1155625
59209,15819,1945,0.826088362,1155625
59210,15819,1946,0.338742921,1155625
59211,15819,1947,-0.327968719,1155625
59212,15819,1948,0.311864196,1155625
59213,15819,1949,0.420179248,1155625
59214,15819,1950,0.06172405,1155625
59215,15819,1951,0.14225125,1155625
59216,15819,1952,0.250704157,1155625
59217,15819,1953,0.117601241,1155625
59218,15819,1954,0.44952265,1155625
59219,15819,1955,0.315036099,1155625
59220,15819,1956,-0.068030809,1648656
59221,15819,1957,0.16542072,2199289
59222,15819,1958,0.55810697,2241009
59223,15819,1959,-0.050642819,3294225
59224,15819,1960,0.222966051,3880900
59225,15819,1961,-0.022094017,3594816
59226,15819,1962,0.012131069,4016016
59227,15819,1963,0.237763659,4032064
59228,15819,1964,0.147313706,4040100
59229,15819,1965,-0.196639776,4120900
59230,15819,1966,0.150098481,4268356
59231,15819,1967,0.613243024,4276624
59232,15819,1968,-0.081221186,17783089
59233,15819,1969,-0.37500082,4.00E+06
59234,15819,1970,0.620054752,4.00E+06
59235,15819,1971,0.065574434,4.00E+06
59236,15819,1972,-0.630768463,4.00E+06
59237,15819,1973,-0.666667744,4.00E+06
59238,15819,1974,-0.250000301,3994000
59239,15819,1975,0.83333476,3988009
59240,15819,1976,-0.27272793,3988009
59241,15819,1977,-0.24999952,3988009
59242,15820,1978,0,0
59243,15820,1979,1.262293958,6959044
59244,15820,1980,0.282608026,6959044
59245,15820,1981,-0.776836032,9765625
59246,15820,1982,0.462022335,10099684
59247,15820,1983,0.541124429,14182756
59248,15820,1984,-0.617977329,20830096
59249,15820,1985,-0.441176344,21150801
59250,15820,1986,-0.157893715,41190724
59251,15820,1987,-0.218751887,43322724
59252,15820,1988,0.55999983,44649124
59253,15820,1989,-0.230769524,45765225
59254,15820,1990,-0.499999868,46348864
59255,15820,1991,0.199999171,44863204
59256,15820,1992,-0.111110493,46922500
59257,15820,1993,-0.687499875,40755456
59258,15820,1994,0.600001368,254083600
59259,15820,1995,-0.499999461,600495025
59260,15820,1996,-0.399999822,154928832
59261,15820,1997,-0.16666668,59629284
59262,15821,2015,-0.020356,0
59263,15821,2016,0.090777904,435000
59264,15821,2017,0.249403471,1923750
59265,15822,2015,-0.028351,0
59266,15822,2016,0.096878988,10000
59267,15822,2017,0.189075518,8.00E+05
59268,15823,2015,-0.023624,0
59269,15823,2016,0.024211254,6240000
59270,15823,2017,0.26193273,193200000
59271,15824,2015,0.110993,0
59272,15824,2016,-0.060997593,726104568
59273,15824,2017,0.693095565,809445210
59274,15825,2015,-0.007094,0
59275,15825,2016,0.059225613,681210000
59276,15825,2017,0.035332853,859955525
59277,15826,2015,0.087209,0
59278,15826,2016,0.041253011,964102500
59279,15826,2017,1.54366031,34638919264
59280,15827,1926,0.138363639,0
59281,15827,1927,0.552556309,10000
59282,15827,1928,0.47484447,19881
59283,15827,1929,-0.319357762,84854
59284,15827,1930,-0.211484325,96721
59285,15827,1931,-0.57567212,116964
59286,15827,1932,-0.024047996,116964
59287,15827,1933,1.000000222,116964
59288,15827,1934,0.12319995,122500
59289,15827,1935,0.281454394,122500
59290,15827,1936,0.276371313,122500
59291,15827,1937,-0.152736996,122500
59292,15827,1938,0.140434183,490000
59293,15827,1939,-0.136098197,490000
59294,15827,1940,0.137909971,490000
59295,15827,1941,0.015812154,490000
59296,15827,1942,0.13582475,529984
59297,15827,1943,0.373954956,529984
59298,15827,1944,0.533883232,529984
59299,15827,1945,0.29454727,529984
59300,15827,1946,-0.165800352,529984
59301,15827,1947,-0.186248556,529984
59302,15827,1948,-0.149708003,685584
59303,15827,1949,0.102372903,755161
59304,15827,1950,0.174897372,790321
59305,15827,1951,0.23260719,790321
59306,15827,1952,-0.044825428,790321
59307,15827,1953,0.043410197,790321
59308,15827,1954,0.540540764,857476
59309,15827,1955,0.454643228,870489
59310,15827,1956,0.221997641,1098304
59311,15827,1957,0.165860211,1336336
59312,15828,1981,0.129078793,0
59313,15828,1982,-0.098572377,8145316
59314,15828,1983,0.040804333,8145316
59315,15828,1984,-0.2458146,9199089
59316,15828,1985,-0.32122508,12362256
59317,15828,1986,-0.127077228,12355225
59318,15828,1987,0.137694913,12249775
59319,15828,1988,0.777494795,12187081
59320,15828,1989,0.491596651,13606320
59321,15828,1990,-0.542869671,17334690
59322,15828,1991,0.07671312,17464041
59323,15828,1992,0.277300426,17489124
59324,15828,1993,0.096133584,19316658
59325,15828,1994,0.060008279,17762010
59326,15828,1995,0.597831896,17791524
59327,15828,1996,-0.289719225,16638241
59328,15828,1997,-0.00657982,19101268
59329,15828,1998,-8.13E-07,18025440
59330,15828,1999,0,0
59331,15829,2015,0.182678,0
59332,15829,2016,-0.144228749,1488030625
59333,15829,2017,2.050071277,1643086225
59334,15830,2015,-0.016786,0
59335,15830,2016,0.081201205,2500
59336,15830,2017,0.153666934,3750
59337,15831,2015,0.04983,0
59338,15831,2016,-0.271844614,366684201
59339,15831,2017,-0.170370908,367028964
59340,15832,2015,0.031414,0
59341,15832,2016,0.004567772,1.37E+09
59342,15832,2017,0.002526126,1.37E+09
59343,15833,2015,-0.202381,0
59344,15833,2016,-0.737193417,74822500
59345,15833,2017,2.634712421,91853056
59346,15834,2015,-0.210728,0
59347,15834,2016,-0.602378746,75272976
59348,15834,2017,-0.643510854,79495056
59349,15835,1926,-0.123684295,0
59350,15835,1927,0.663134712,203401
59351,15835,1928,0.485888636,203401
59352,15835,1929,-0.113352364,246016
59353,15835,1930,-0.429795944,246016
59354,15835,1931,-0.627238967,246016
59355,15835,1932,-0.147245331,246016
59356,15835,1933,2.128331437,246016
59357,15835,1934,-0.361104995,246016
59358,15835,1935,0.101065034,246016
59359,15835,1936,0.691178509,246016
59360,15835,1937,-0.512585415,263169
59361,15835,1938,0.400854958,379456
59362,15835,1939,-0.039055879,379456
59363,15835,1940,-0.309353521,379456
59364,15835,1941,0.073710737,379456
59365,15835,1942,0.248146248,379456
59366,15835,1943,0.823571327,379456
59367,15835,1944,0.444708544,364816
59368,15835,1945,0.296288271,364816
59369,15835,1946,0.070490704,364816
59370,15835,1947,0.0390924,3610000
59371,15835,1948,-0.309468788,3613801
59372,15835,1949,0.164574425,3613801
59373,15835,1950,0.177348564,3613801
59374,15835,1951,-0.019870957,3613801
59375,15835,1952,0.112958414,3553225
59376,15835,1953,0.179698137,3553225
59377,15835,1954,0.259061256,3534400
59378,15835,1955,0.193845859,3564544
59379,15835,1956,-0.171233612,3648100
59380,15835,1957,0.160384895,3686400
59381,15835,1958,0.476913004,3767481
59382,15835,1959,0.089053685,5550736
59383,15835,1960,0.105815902,5550736
59384,15835,1961,0.176892021,5550736
59385,15835,1962,-0.07445427,5550736
59386,15835,1963,0.405108641,5550736
59387,15835,1964,0.153100745,5550736
59388,15835,1965,0.010183006,5550736
59389,15835,1966,-0.090077195,5555449
59390,15835,1967,0.165320253,5555449
59391,15835,1968,0.195851873,5555449
59392,15836,1978,-0.177777151,0
59393,15836,1979,0.270268139,179776
59394,15836,1980,1.787231592,179776
59395,15836,1981,-0.182230897,179776
59396,15836,1982,-0.377358392,193600
59397,15836,1983,-0.363637262,192721
59398,15836,1984,-0.52380932,191844
59399,15837,2015,0.016725,0
59400,15837,2016,0.740919348,838218304
59401,15837,2017,-0.297245139,841696144
59402,15838,2015,-0.033072,0
59403,15838,2016,0.438220093,51122500
59404,15838,2017,0.052616775,123698884
59405,15839,2015,-0.01377,0
59406,15839,2016,0.079560052,40000
59407,15839,2017,0.126572198,807500
59408,15840,2015,0.02468,0
59409,15840,2016,0.323799472,57896881
59410,15840,2017,0.178115852,57896881
59411,15841,2015,-0.280899,0
59412,15841,2016,-0.023435985,247527289
59413,15841,2017,0.580000464,248283049
59414,15842,2015,-0.011502,0
59415,15842,2016,0.017420647,27562500
59416,15842,2017,0.267006733,36602500
59417,15843,1963,-0.048668405,3048516
59418,15843,1964,-0.099866912,3048516
59419,15843,1965,0.210478928,3055504
59420,15843,1966,-0.237477472,3080025
59421,15843,1967,0.631343082,3164841
59422,15843,1968,0.297416715,3118756
59423,15843,1969,-0.44430685,3337929
59424,15843,1970,-0.477941694,3924361
59425,15843,1971,1.464432512,4040100
59426,15843,1972,-0.290125186,4044121
59427,15843,1973,-0.568423897,4165681
59428,15843,1974,-0.047516559,4251844
59429,15843,1975,1.475379165,3896676
59430,15843,1976,0.013556847,2572816
59431,15843,1977,0.215370647,2572816
59432,15843,1978,0.191770686,2954961
59433,15843,1979,-0.073372888,3345241
59434,15843,1980,0.357251153,4120900
59435,15843,1981,-0.077326431,4173849
59436,15843,1982,-0.174999816,4631104
59437,15843,1983,0.477777484,5721664
59438,15843,1984,0.030076342,5919489
59439,15843,1985,0.16788327,6280036
59440,15843,1986,0.481248381,6345361
59441,15843,1987,0.8855477,10929636
59442,15843,1988,1.502355958,44521
59443,15843,1989,1.077660831,89042
59444,15843,1990,-0.315986606,638401
59445,15843,1991,-0.322392189,638401
59446,15843,1992,-0.715377678,648025
59447,15843,1993,-0.464017127,648025
59448,15843,1994,1.765050209,648025
59449,15843,1995,-0.379907789,648025
59450,15843,1996,0.839168586,648025
59451,15843,1997,0.540020512,594441
59452,15843,1998,-0.560914048,594441
59453,15843,1999,0.603843479,594441
59454,15843,2000,0.163472563,594441
59455,15843,2001,-0.163411148,594441
59456,15843,2002,0.046505549,594441
59457,15843,2003,0.798447097,594441
59458,15843,2004,0.394212968,594441
59459,15843,2005,0.440933827,594441
59460,15843,2006,0.345185543,594441
59461,15843,2007,0.083235071,594441
59462,15843,2008,-0.155018151,628849
59463,15843,2009,0.146136539,343396
59464,15843,2010,0.26850117,343396
59465,15843,2011,0.048728348,344569
59466,15843,2012,0.037946635,648025
59467,15843,2013,0.308568674,648025
59468,15843,2014,0.04055751,648025
59469,15843,2015,0.349949407,2547216
59470,15843,2016,0.081078168,2547216
59471,15843,2017,0.0297386,2547216
59472,15843,2018,0.211643515,2547216
59473,15843,2019,0.193080299,2550409
59474,15843,2020,0.053978355,2608225
59475,15843,2021,-0.078833535,3055504
59476,15843,2022,-0.011368865,3080025
59477,15843,2023,-0.240267346,3115225
59478,15844,1981,-0.337837527,0
59479,15844,1982,-0.387755727,187489
59480,15844,1983,-0.266666062,187489
59481,15844,1984,-0.54545435,187489
59482,15845,2015,-0.042511,0
59483,15845,2016,0.038251669,10000
59484,15845,2017,0.275582825,50000
59485,15846,2015,0.25498,0
59486,15846,2016,-0.012698469,3736489
59487,15846,2017,-0.266881636,21520321
59488,15847,2015,0.081081,0
59489,15847,2016,-0.297617789,456719641
59490,15847,2017,1.593219249,456591424
59491,15848,2015,0.039216,0
59492,15848,2016,-0.158805672,35462025
59493,15848,2017,0.091589159,16933225
59494,15849,2015,-0.050445,0
59495,15849,2016,0.864584051,2924430084
59496,15849,2017,0.60167786,3038324641
59497,15850,2015,-0.064226,0
59498,15850,2016,0.261992055,1471873225
59499,15850,2017,0.830993547,2120510401
59500,15851,1926,-0.015486907,0
59501,15851,1927,-0.204492934,67081
59502,15851,1928,-0.101695963,67081
59503,15851,1929,-0.672955776,67081
59504,15851,1930,-0.421804281,277729
59505,15851,1931,-0.310346296,182329
59506,15851,1932,1.962255735,182329
59507,15851,1933,1.096772554,70756
59508,15851,1934,-0.437500144,190096
59509,15851,1935,0.05555478,213444
59510,15851,1936,2.396052312,257049
59511,15851,1937,0.307586844,543169
59512,15851,1938,0.607964722,525625
59513,15851,1939,0.012335067,525625
59514,15851,1940,-0.220932664,525625
59515,15851,1941,-0.046917402,525625
59516,15851,1942,0.209786629,22500
59517,15851,1943,1.374176213,22500
59518,15851,1944,0.214737918,22500
59519,15851,1945,0.573132766,22500
59520,15851,1946,0.346550456,21025
59521,15851,1947,-0.159882106,21025
59522,15851,1948,-0.661698375,21025
59523,15851,1949,0.153846314,21025
59524,15851,1950,-0.2666673,21025
59525,15851,1951,0.443180963,21025
59526,15851,1952,0.106298721,21025
59527,15852,1972,0,0
59528,15852,1973,-0.527777568,2274064
59529,15853,2015,0,0
59530,15853,2016,1.814779795,2.25E+08
59531,15853,2017,0.53129293,227466724
59532,15854,2015,-0.258286,0
59533,15854,2016,-0.687210801,71385601
59534,15854,2017,-0.600935577,102738496
59535,15855,2015,-0.019013,0
59536,15855,2016,0.118929701,25502500
59537,15855,2017,0.167748756,33930000
59538,15856,2015,-0.130607,0
59539,15856,2016,-0.418265153,621554761
59540,15856,2017,0.302984962,655257604
59541,15857,2015,-0.018462,0
59542,15857,2016,0.639497892,464445601
59543,15857,2017,0.342256129,552344004
59544,15858,2015,-0.168207,0
59545,15858,2016,-0.876666515,294294025
59546,15859,2015,0,0
59547,15859,2016,0.028436953,95397588225
59548,15859,2017,0.386109232,95483472016
59549,15860,2015,0,0
59550,15860,2016,-0.417260677,97284729025
59551,15860,2017,-0.28459468,4927338025
59552,15862,2015,0,0
59553,15862,2016,0.044326038,29528298244
59554,15862,2017,0.495843699,29528298244
59555,15863,2015,0,0
59556,15863,2016,0.698794161,645490002
59557,15863,2017,-0.340425583,842953658
59558,15878,1926,0.0633095,0
59559,15878,1927,0.53832599,175561
59560,15878,1928,0.024910865,175561
59561,15879,1972,0,0
59562,15879,1973,-0.61967566,680625
59563,15879,1974,-0.333522842,680625
59564,15879,1975,0.537823044,646416
59565,15879,1976,0.768212191,630436
59566,15879,1977,0.129285698,630436
59567,15879,1978,0.050260983,619369
59568,15879,1979,0.847572943,649636
59569,15879,1980,-0.142768796,675684
59570,15879,1981,-0.006744867,770884
59571,15879,1982,0.050665962,660969
59572,15880,2015,0,0
59573,15880,2016,0.172957242,10000
59574,15880,2017,0.216469476,125000
59575,15881,2015,0,0
59576,15881,2016,-0.892753622,5000
59577,15881,2017,0.021657513,21875
59578,15882,2015,0,0
59579,15882,2016,-0.041661619,2500
59580,15882,2017,-0.417659127,2500
59581,15883,2015,0,0
59582,15883,2016,-0.000764232,22500
59583,15883,2017,-0.324050109,22500
59584,15884,2015,0,0
59585,15884,2016,0.171804498,10000
59586,15884,2017,0.393146714,10000
59587,15885,2015,0,0
59588,15885,2016,-0.016336807,120000
59589,15885,2017,0.26937367,1440000
59590,15886,1926,-0.055328772,0
59591,15886,1927,0.061340417,121104
59592,15886,1928,0.041816601,121104
59593,15886,1929,0.169330628,329476
59594,15886,1930,0.285980216,1760929
59595,15887,2015,0,0
59596,15887,2016,0.080876709,14062500
59597,15887,2017,0.191104942,14062500
59598,15888,2015,0,0
59599,15888,2016,0.399239656,797972500
59600,15888,2017,0.079533272,645137500
59601,15889,2015,0,0
59602,15889,2016,0.149294834,31922500
59603,15889,2017,0.180407133,37822500
59604,15890,2015,0,0
59605,15890,2016,0.123721029,31922500
59606,15890,2017,0.210289365,43557500
59607,15891,2015,0,0
59608,15891,2016,0.231216464,31922500
59609,15891,2017,0.156055343,32490000
59610,15892,2015,0,0
59611,15892,2016,0.104896441,1755000
59612,15892,2017,0.232470022,4837500
59613,15894,1926,-0.086957143,0
59614,15894,1927,0.666434583,15896169
59615,15894,1928,-0.0882354,15896169
59616,15894,1929,-0.282257,15896169
59617,15894,1930,0.303370809,15944049
59618,15895,1984,-0.105262147,0
59619,15895,1985,-0.647058993,192321424
59620,15895,1986,-0.722222032,192321424
59621,15896,2015,0,0
59622,15896,2016,1.192591158,56250000
59623,15896,2017,1.198004877,56250000
59624,15897,2015,0,0
59625,15897,2016,0.061580646,28196100
59626,15897,2017,0.021320023,28196100
59627,15898,2015,0,0
59628,15898,2016,1.162060796,335988900
59629,15898,2017,-0.009296784,335988900
59630,15899,2015,0,0
59631,15899,2016,0.036455937,1650390625
59632,15899,2017,0.192964934,1650390625
